Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,brand_encoded,model_delta_encoded,transmission_encoded,fuelType_encoded,car_age,efficiency_ratio,mileage_per_year,brand_popularity,owners_flag,previousOwners_sq,engine_tax_ratio
Mercedes-Benz,C-class,0.7857142857142918,Automatic,0.06276799618574669,Diesel,0.25247327084898885,0.5862568383345212,0.21153846153846156,0.6967109963338658,0.375,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.3583745220980453,0.35755261404417865,0.6471062714256908,0.0,0.027777777777777776,0.002933023558485407
BMW,X5,0.7142857142857224,Automatic,0.15442462670163062,Diesel,0.3448275862068966,0.4449091266921091,0.3846153846153846,0.4062839444517468,0.75,0.0,0.8723071202050083,0.373783325500474,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.1856763151230824,0.3809248986416911,0.31528533978624723,1.0,0.4444444444444444,0.003111507851645449
Škoda,Fabia,0.75,Manual,0.07638723339700741,Petrol,0.25,0.6468677210232779,0.0,0.2691378366185239,0.25,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.25,0.8596472829819649,0.35326821980453316,0.07632587215164349,0.0,0.0,0.0009972001968130584
Opel,Corsa,0.7857142857142918,Manual,0.02931588023492332,Petrol,0.25,0.47443523697444373,0.07692307692307687,0.43048619877525673,0.375,0.0,0.0,0.19105562556318517,0.0,0.0,0.21428571428571427,0.45983063224034804,0.3313910544175215,0.47166767493446266,0.0,0.027777777777777776,0.00171445899617392
Opel,Corsa,0.642857142857153,Manual,0.14426670051610063,Petrol,0.21551724137931033,0.49569403637772463,0.038461538461538436,0.48695812553011325,0.375,0.0,0.0,0.19105562556318517,0.0,0.0,0.3571428571428571,0.562729488894306,0.35681655535593215,0.47166767493446266,0.0,0.027777777777777776,0.001697381405712947
Volkswagen,Golf,0.642857142857153,Manual,0.11311490128452407,Diesel,0.0,0.702376808354067,0.11538461538461542,0.23686816418717735,0.25,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.3571428571428571,0.5659140596187251,0.34637545217763804,0.5471869328493648,0.0,0.0,0.418083192025154
Volkswagen,Golf,0.7142857142857224,Manual,0.09356994913296944,Petrol,0.034482758620689655,0.02348021170177504,0.07692307692307687,0.6160368152554995,0.25,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.2857142857142857,0.08083132432492941,0.35236969553082165,0.5471869328493648,0.0,0.0,0.0166573506495252
Toyota,Yaris,0.7857142857142918,Manual,0.035445930173158426,Petrol,0.25,0.5842723672247284,0.09615384615384615,0.5192277979614597,0.625,0.0,0.1514357428353864,0.19242508080648957,0.0,0.0,0.21428571428571427,0.5131659881651648,0.33618512087386404,0.09901189755999196,1.0,0.25,0.001893773696014135
Opel,Meriva,0.25,Manual,0.10416750516255466,Petrol,0.4568965517241379,0.33389095203053093,0.11538461538461542,0.5595648885006429,0.25,0.0,0.0,0.1742050805785888,0.0,0.0,0.75,0.2949360416136074,0.32203980004102095,0.47166767493446266,0.0,0.0,0.0007787868030227213
Mercedes-Benz,C-class,0.642857142857153,Automatic,0.20433190195635276,Diesel,0.5172413793103449,0.33979617408699786,0.19894855306545955,0.23686816418717735,0.75,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.3571428571428571,0.22841875286284055,0.3769485214424044,0.6471062714256908,1.0,0.4444444444444444,0.0009736196673414529
Toyota,Aygo,0.8214285714285694,Manual,0.0015448964238279372,Petrol,0.25,0.5700998342892079,0.0,0.3740142720204003,0.375,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.17857142857142855,0.769321276980259,0.3102777920441341,0.09901189755999196,0.0,0.027777777777777776,0.0009972001968130584
Toyota,Aygo,0.6785714285714306,Manual,0.06147077854730199,Petrol,0.0,0.7035578527653604,0.0,0.737048086873049,0.375,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.3214285714285714,0.9263495643370707,0.3324999849412613,0.09901189755999196,0.0,0.027777777777777776,0.2610035149651253
Audi,Q3,0.6071428571428612,Manual,0.273821281180437,Diesel,0.28448275862068967,0.47443523697444373,0.1923076923076923,0.22880074607934067,0.625,0.0,0.8945243971923289,0.20972261098831188,0.0,0.9589340753906317,0.39285714285714285,0.31213272352547067,0.3887670107597651,0.3062109296229079,1.0,0.25,0.002358263581142404
Audi,A4,0.8214285714285694,Semi-Auto,0.004408682379821609,Petrol,0.25,0.3457013961434648,0.1923076923076923,0.31754234526554376,0.75,0.0,0.8945243971923289,0.18495031490607014,1.0,0.0,0.17857142857142855,0.2363978415701942,0.3136372704321014,0.3062109296229079,1.0,0.4444444444444444,0.002790347195215212
Ford,Focus,0.75,Automatic,0.07670302384837104,Petrol,0.25186648597204975,0.46426180569551817,0.09615384615384615,0.6402390695790093,0.625,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.0,0.25,0.41902875481474566,0.35345344509943727,1.0,1.0,0.25,0.001873976727576415
Toyota,C-hr,0.75,Manual,0.06786708317982407,Petrol,0.25862068965517243,0.4543574819824561,0.038461538461538436,0.30947492715770714,0.75,0.0,0.1514357428353864,0.28609835561159247,0.0,0.0,0.25,0.5221985887653353,0.34827076871064877,0.09901189755999196,1.0,0.4444444444444444,0.0012845787223847945
Toyota,Yaris,0.75,Automatic,0.047170424676237374,Petrol,0.05172413793103448,0.573642967523088,0.05769230769230771,0.32560976337338043,0.75,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,0.0,0.25,0.5874934234786,0.3361312481573723,0.09901189755999196,1.0,0.4444444444444444,0.010182740304756995
Ford,Focus,0.8214285714285694,Manual,0.016848349375694658,Petrol,0.29402618199941316,0.5255795567266403,0.0,0.2530030004028506,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.716938190387758,0.3282301181757259,1.0,0.0,0.0,0.0007302675486187288
Volkswagen,Tiguan,0.7857142857142918,Manual,0.030613097873368023,Petrol,0.25,0.44412780740014995,0.07692307692307687,0.24493558229501397,0.25,1.0,0.463296748877857,0.2540135361016627,0.0,0.0,0.21428571428571427,0.43435914575140744,0.3324055563595455,0.5471869328493648,0.0,0.0,0.00171445899617392
Ford,Focus,0.75,Manual,0.058873247285595294,Petrol,0.25,0.37877063965967955,0.1923076923076923,0.49502554363794987,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.25585267363210007,0.34299547967440824,1.0,0.0,0.0,0.002790347195215212
Opel,Corsa,0.642857142857153,Manual,0.16667234263883168,Petrol,0.21551724137931033,0.49569403637772463,0.038461538461538436,0.6725087420103559,0.25,0.0,0.0,0.19105562556318517,0.0,0.0,0.3571428571428571,0.562729488894306,0.36432622179414664,0.47166767493446266,0.0,0.0,0.001697381405712947
Volkswagen,Touareg,0.8214285714285694,Automatic,0.005130046842250285,Diesel,0.25,0.2960975308691426,0.3846153846153846,0.2772052547263606,0.375,0.0,0.463296748877857,0.3592399478092496,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.12731181893736476,0.3144834957990164,0.5471869328493648,0.0,0.027777777777777776,0.004583494193617365
Opel,Mokka,0.6785714285714306,Manual,0.10307152653723384,Petrol,0.3448275862068966,0.4023915278855473,0.11538461538461542,0.33367718148121706,0.375,0.0,0.0,0.19719643324008138,0.0,0.0,0.3214285714285714,0.345310160345328,0.3487671240760782,0.47166767493446266,0.0,0.027777777777777776,0.0012880290134693285
Ford,Fiesta,0.75,Manual,0.08091356319988606,Petrol,0.25862068965517243,0.6645833871926787,0.0,0.42241878066742006,0.625,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.25,0.8804917459054354,0.3559231156981592,1.0,1.0,0.25,0.0009378244683891461
Audi,A1,0.75,Manual,0.03244592088520397,Diesel,0.0,0.7897740947897774,0.11538461538461542,0.7209132506573758,0.25,0.0,0.8945243971923289,0.1265819941731896,0.0,0.9589340753906317,0.25,0.6301844869660926,0.32749466479890066,0.3062109296229079,0.0,0.0,0.418083192025154
BMW,4 Series,0.8214285714285694,Automatic,0.026009368450057115,Petrol,0.25,0.37877063965967955,0.3846153846153846,0.5676323066084796,0.75,0.0,0.8723071202050083,0.20800813840995164,0.7617071390650407,0.0,0.17857142857142855,0.15973653904054125,0.3389768171486938,0.31528533978624723,1.0,0.4444444444444444,0.004583494193617365
Mercedes-Benz,C-class,0.8571428571428612,Semi-Auto,0.0007709002195053234,Petrol,0.25,0.21932964413507255,0.5769230769230769,0.5272952160692964,0.625,0.0,1.0,0.20098710868057448,1.0,0.0,0.14285714285714285,0.06477843016695299,0.3102777920441341,0.6471062714256908,1.0,0.25,0.006376641192019519
Volkswagen,Golf,0.7142857142857224,Manual,0.11265359954674779,Diesel,0.034482758620689655,0.6834800977733728,0.1923076923076923,0.6079693971476627,0.625,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.2857142857142857,0.4351150547739472,0.3613244305723052,0.5471869328493648,1.0,0.25,0.024137335271431325
Opel,Grandland X,0.7857142857142918,Automatic,0.07780519444332644,Diesel,0.25862068965517243,0.6645833871926787,0.11538461538461542,0.5918345609319895,0.625,0.0,0.0,0.2754050782956793,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.538121442387431,0.36931260433632807,0.47166767493446266,1.0,0.25,0.001978087230376091
Mercedes-Benz,Gla-class,0.75,Semi-Auto,0.07315502524775618,Diesel,0.25,0.5559273013536873,0.21153846153846156,0.5030929617457864,0.375,0.0,1.0,0.1695146586342147,1.0,0.9589340753906317,0.25,0.34138114451649926,0.3513723844331613,0.6471062714256908,0.0,0.027777777777777776,0.0029696618950554275
Opel,Corsa,0.7857142857142918,Manual,0.041288053523385514,Petrol,0.25,0.4023915278855473,0.07692307692307687,0.29334009094203384,0.375,0.0,0.0,0.19105562556318517,0.0,0.0,0.21428571428571427,0.39928243041502876,0.3407540114814996,0.47166767493446266,0.0,0.027777777777777776,0.00171445899617392
Mercedes-Benz,C-class,0.75,Semi-Auto,0.09281143285273327,Petrol,0.25899625849295094,0.43278598653768513,0.1923076923076923,0.3901491082360735,0.75,0.0,1.0,0.20098710868057448,1.0,0.0,0.25,0.2876302225125855,0.3629017510738124,0.6471062714256908,1.0,0.4444444444444444,0.002666600728619238
Volkswagen,Tiguan,0.8214285714285694,Manual,0.07594760355295216,Diesel,0.5226705025214752,0.3941242170064935,0.1923076923076923,0.648306487686846,0.75,0.0,0.463296748877857,0.2540135361016627,0.0,0.9589340753906317,0.17857142857142855,0.26488527423227065,0.39755885649778877,0.5471869328493648,1.0,0.4444444444444444,0.0009255749209323312
BMW,4 Series,0.7142857142857224,Automatic,0.10952046291164985,Diesel,0.05172413793103448,0.6645833871926787,0.1923076923076923,0.737048086873049,0.25,0.0,0.8723071202050083,0.20800813840995164,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.42399800788142955,0.3598542501923601,0.31528533978624723,0.0,0.0,0.016094341054327964
Toyota,Yaris,0.7857142857142918,Automatic,0.030922696355097066,Hybrid,0.23275862068965517,0.7897740947897774,0.09615384615384615,0.7128458325495391,0.25,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,1.0,0.21428571428571427,0.6743631681066706,0.33264768092804764,0.09901189755999196,0.0,0.0,0.0020915472620143733
Ford,Ka+,0.8214285714285694,Manual,1.2383939269161822e-05,Petrol,0.25,0.4543574819824561,0.038461538461538436,0.6644413239025193,0.25,0.0,0.1588476258139253,0.16298433423884862,0.0,0.0,0.17857142857142855,0.5221985887653353,0.3084800171230056,1.0,0.0,0.0,0.001355829596493489
BMW,4 Series,0.8214285714285694,Semi-Auto,0.02456973551001705,Diesel,0.25,0.6645833871926787,0.1923076923076923,0.535362634177133,0.625,0.0,0.8723071202050083,0.20800813840995164,1.0,0.9589340753906317,0.17857142857142855,0.42399800788142955,0.3372879982833913,0.31528533978624723,1.0,0.25,0.002790347195215212
Mercedes-Benz,E-class,0.8214285714285694,Automatic,0.023222982114495704,Petrol,0.25,0.26775246499810135,0.35216205840489945,0.7289806687652124,0.625,0.0,1.0,0.21694471719952657,0.7617071390650407,0.0,0.17857142857142855,0.12505752588116914,0.33570813547391476,0.6471062714256908,1.0,0.25,0.004280887554308378
Volkswagen,Arteon,0.8214285714285694,Semi-Auto,0.010640899817027295,Diesel,0.25,0.4838835922647908,0.1923076923076923,0.3417445995890537,0.375,0.0,0.463296748877857,0.30170113586036684,1.0,0.9589340753906317,0.17857142857142855,0.3176912469717295,0.3209482217780238,0.5471869328493648,0.0,0.027777777777777776,0.002790347195215212
Opel,Mokka X,0.8214285714285694,Automatic,0.0056408843371032105,Petrol,0.25,0.327985729974064,0.07692307692307687,0.5123687740303137,0.25,0.0,0.0,0.2298096638299723,0.7617071390650407,0.0,0.17857142857142855,0.33674904164461694,0.31508275410605924,0.47166767493446266,0.0,0.0,0.00171445899617392
Audi,A1,0.75,Manual,0.04849550617803769,Diesel,0.25862068965517243,0.7437133627493355,0.11538461538461542,0.5044123861804002,0.625,0.0,0.8945243971923289,0.1265819941731896,0.0,0.9589340753906317,0.25,0.596312234715453,0.3369084680222642,0.3062109296229079,1.0,0.25,0.001978087230376091
Ford,Focus,0.8214285714285694,Automatic,0.017941232016198187,Diesel,0.25,0.4543574819824561,0.09615384615384615,0.2852726728341972,0.75,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.41125972498375307,0.3295121677659448,1.0,1.0,0.4444444444444444,0.001893773696014135
Opel,Corsa,0.8214285714285694,Manual,0.006095994105244907,Petrol,0.25862068965517243,0.4023915278855473,0.07692307692307687,0.42241878066742006,0.75,0.0,0.0,0.19105562556318517,0.0,0.0,0.17857142857142855,0.39928243041502876,0.31561663877960644,0.47166767493446266,1.0,0.4444444444444444,0.0016313329763804425
Opel,Astra,0.75,Manual,0.11474648528323614,Diesel,0.25,0.7437133627493355,0.11538461538461542,0.49502554363794987,0.625,0.0,0.0,0.21009879375613122,0.0,0.9589340753906317,0.25,0.596312234715453,0.3757676453325953,0.47166767493446266,1.0,0.25,0.0020730883958543504
Volkswagen,Scirocco,0.75,Manual,0.10375573918185503,Petrol,0.5258620689655172,0.3008217085143161,0.1923076923076923,0.6160368152554995,0.5,0.0,0.463296748877857,0.17756793013693128,0.0,0.0,0.25,0.20999485520046476,0.36932107869622566,0.5471869328493648,0.0,0.1111111111111111,0.0009151607916574045
Škoda,Citigo,0.7142857142857224,Manual,0.13440598887303054,Petrol,0.034482758620689655,0.6303330992651704,7.437435386342672e-05,0.41435136255958344,0.5015090474690169,0.0,0.2795306318130686,0.13794777234442607,0.0,0.0,0.2857142857142857,0.8398550721782817,0.37153143388208176,0.07632587215164349,1.0,0.11245653503781725,0.01167551566645519
Ford,Fiesta,0.7857142857142918,Manual,0.02402484218217393,Petrol,0.25,0.5842723672247284,0.0,0.5756997247163163,0.75,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.21428571428571427,0.7859968473190354,0.3272531455418197,1.0,1.0,0.4444444444444444,0.0009972001968130584
Škoda,Fabia,0.75,Manual,0.08428199468109807,Petrol,0.034482758620689655,0.5984449001602491,0.038461538461538436,0.5999019790398261,0.5,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.25,0.6634777263577472,0.35789885217713674,0.07632587215164349,0.0,0.1111111111111111,0.01416402244222316
Mercedes-Benz,A-class,0.6785714285714306,Manual,0.10788887891293779,Diesel,0.05172413793103448,0.6303330992651704,0.21153846153846156,0.31754234526554376,0.5,0.0,1.0,0.16607347756415897,0.0,0.9589340753906317,0.3214285714285714,0.38307007036344043,0.3506508532190249,0.6471062714256908,0.0,0.1111111111111111,0.01693885544712382
Hyundai,i20,0.75,Manual,0.10994461283161865,Petrol,0.25,0.54293581282946,0.038461538461538436,0.4708232893144399,0.375,0.0,0.16788249282321177,0.17098434048603417,0.0,0.0,0.25,0.6090505176131294,0.3729511312894941,0.0,0.0,0.027777777777777776,0.001355829596493489
Mercedes-Benz,E-class,0.7857142857142918,Semi-Auto,0.0628949315632556,Diesel,0.25,0.7224545633460545,0.1923076923076923,0.012653783625504168,1.0,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.21428571428571427,0.45804396398976477,0.35765188511726453,0.6471062714256908,1.0,1.0,0.002790347195215212
Hyundai,i10,0.8214285714285694,Manual,0.006188873649763621,Petrol,0.25,0.47443523697444373,0.0,0.2772052547263606,0.625,0.0,0.16788249282321177,0.16177360140854818,0.0,0.0,0.17857142857142855,0.6567611771935177,0.3157255948354324,0.0,1.0,0.25,0.0009972001968130584
Mercedes-Benz,Cla-class,0.7142857142857224,Automatic,0.07964420942479697,Petrol,0.3448275862068966,0.37877063965967955,0.1923076923076923,0.5111603798536231,0.75,0.0,1.0,0.16373219410192064,0.7617071390650407,0.0,0.2857142857142857,0.25585267363210007,0.34583523767608565,0.6471062714256908,1.0,0.4444444444444444,0.0018090229672339342
Volkswagen,Golf,0.8571428571428612,Semi-Auto,0.015476828101634987,Petrol,0.25,0.4094777943533076,0.09615384615384615,0.7531829230887223,0.375,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.14285714285714285,0.3760557431574472,0.3447805430556903,0.5471869328493648,0.0,0.027777777777777776,0.001893773696014135
BMW,5 Series,0.7142857142857224,Automatic,0.17205006826646518,Diesel,0.05172413793103448,0.6303330992651704,0.1923076923076923,0.32560976337338043,0.25,0.0,0.8723071202050083,0.21113859412810343,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.4038483603887413,0.38919538965258754,0.31528533978624723,0.0,0.0,0.016094341054327964
Toyota,C-hr,0.7857142857142918,Unknown,0.029442815612432227,Petrol,0.25,0.37877063965967955,0.038461538461538436,0.42241878066742006,0.5,0.0,0.1514357428353864,0.28609835561159247,0.38866304113396477,0.0,0.21428571428571427,0.4480849428152178,0.33149032549060736,0.09901189755999196,0.0,0.1111111111111111,0.001355829596493489
Audi,A3,0.642857142857153,Manual,0.07058535784940509,Petrol,0.05172413793103448,0.54293581282946,0.07692307692307687,0.32560976337338043,0.625,0.0,0.8945243971923289,0.16282374168505936,0.0,0.0,0.3571428571428571,0.5174010536480286,0.3321208870454351,0.3062109296229079,1.0,0.25,0.011027254697552846
Mercedes-Benz,E-class,0.75,Semi-Auto,0.07430053963015364,Diesel,0.25,0.6645833871926787,0.1923076923076923,0.24493558229501397,0.5,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.25,0.42399800788142955,0.3520442801107548,0.6471062714256908,0.0,0.1111111111111111,0.002790347195215212
Volkswagen,Golf,0.642857142857153,Automatic,0.20433190195635276,Diesel,0.05172413793103448,0.6303330992651704,0.1923076923076923,0.24493558229501397,0.375,0.0,0.463296748877857,0.2070455123168875,0.7617071390650407,0.9589340753906317,0.3571428571428571,0.4038483603887413,0.3769485214424044,0.5471869328493648,0.0,0.027777777777777776,0.016094341054327964
Toyota,Aygo,0.8214285714285694,Manual,0.00045510976814169693,Petrol,0.25,0.5559273013536873,0.0,0.2691378366185239,0.5,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.17857142857142855,0.7526457066414826,0.30899937432244273,0.09901189755999196,0.0,0.1111111111111111,0.0009972001968130584
Mercedes-Benz,C-class,0.75,Semi-Auto,0.10248948139158323,Diesel,0.23280676382761714,0.5856100032306106,0.21153846153846156,0.7693177593043955,0.25,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.25,0.35801210597673433,0.3685783615823453,0.6471062714256908,0.0,0.0,0.0032457150682991525
Ford,Focus,0.75,Automatic,0.10670930869755012,Diesel,0.19437954860081882,0.7583311621344585,0.09615384615384615,0.7773851774122321,0.75,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.9589340753906317,0.25,0.6496990831221601,0.3710534799838585,1.0,1.0,0.4444444444444444,0.0026566531240356053
