carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,model_engine_freq,y_true,y_pred,residual,abs_residual
42255,Mercedes-Benz,GLS-Class,2019.0,Automatic,18082.0,Diesel,326.028233171514,37.2,3.0,31.0,,0.0,3.970291913552122,44890.0,61139.59,-16249.58984375,16249.58984375
45073,Mercedes-Benz,A-Class,2018.0,Automatic,3695.0,Petrol,145.0,24.8,4.0,54.0,4.0,0.0,2.995732273553991,84500.0,100730.05,-16230.046875,16230.046875
758,Audi,Q7,2016.0,Automatic,36461.0,Diesel,0.0,,3.0,77.0,3.0,0.0,5.3230099791384085,37999.0,21910.527,16088.47265625,16088.47265625
42182,Mercedes-Benz,A-Class,2020.0,Semi-Auto,500.0,Petrol,145.0,,2.0,83.0,1.0,0.0,5.384495062789089,44995.0,28934.025,16060.974609375,16060.974609375
38192,Mercedes-Benz,GLS-Class,2020.0,Semi-Auto,452.0,Diesel,145.0,,3.0,77.0,3.0,0.0,3.970291913552122,71991.0,55995.285,15995.71484375,15995.71484375
37116,Mercedes-Benz,CLS-Class,2019.0,Semi-Auto,,Petrol,145.0,31.7,3.0,41.0,2.0,0.0,4.204692619390966,68000.0,52021.633,15978.3671875,15978.3671875
7821,BMW,X5,2017.0,Automatic,9748.0,,150.0,47.9,3.0,58.0,0.0,0.0,5.594711379601839,27500.0,43461.64,-15961.640625,15961.640625
39725,Mercedes-Benz,GLE-Class,2017.0,Semi-Auto,23000.0,Petrol,145.0,23.9,5.5,34.0,1.0,0.0,2.3978952727983707,52999.0,68956.25,-15957.25,15957.25
37836,Mercedes-Benz,C-Class,2018.0,Semi-Auto,3891.0,Petrol,,,3.723712168624484,75.0,1.0,0.0,3.367295829986474,19980.0,35928.574,-15948.57421875,15948.57421875
9784,BMW,5 Series,2016.0,Automatic,37000.0,Petrol,555.0,28.5,4.4,67.0,4.0,0.0,1.0986122886681096,31990.0,47904.754,-15914.75390625,15914.75390625
40811,Mercedes-Benz,GLE-Class,2020.0,Semi-Auto,1000.0,Petrol,326.028233171514,29.5,3.0,49.0,4.0,0.0,5.135798437050262,64359.0,80149.49,-15790.4921875,15790.4921875
36205,Mercedes-Benz,SL-Class,2019.0,Automatic,10627.0,Petrol,145.0,31.4,4.7,49.0,1.0,0.0,2.5649493574615367,51124.0,66871.57,-15747.5703125,15747.5703125
4541,Audi,Q5,2019.0,Semi-Auto,6000.0,Diesel,145.0,32.5,3.0,71.0,2.0,0.0,4.804021044733257,67990.0,52318.215,15671.78515625,15671.78515625
69217,Volkswagen,Touareg,2019.0,Semi-Auto,85454.58629151213,Diesel,145.0,34.0,3.0,35.0,1.0,0.0,5.476463551931511,44995.0,29354.502,15640.498046875,15640.498046875
11230,BMW,X5,2018.0,Automatic,26107.0,Hybrid,135.0,85.6,2.0,94.0,0.0,0.0,2.995732273553991,34995.0,50630.43,-15635.4296875,15635.4296875
13145,BMW,X5,2020.0,Semi-Auto,,Diesel,145.0,37.7,3.0,59.0,0.0,0.0,5.594711379601839,64995.0,49387.75,15607.25,15607.25
46124,Mercedes-Benz,A-Class,2020.0,Semi-Auto,4500.0,Petrol,145.0,53.3,3.723712168624484,75.0,3.0,0.0,2.0794415416798357,26000.0,41605.793,-15605.79296875,15605.79296875
17089,Ford,Mustang,2017.0,Manual,21575.0,Petrol,145.0,20.9,5.0,44.0,1.0,0.0,3.4657359027997265,49999.0,34421.527,15577.47265625,15577.47265625
44293,Mercedes-Benz,S-Class,1998.0,Automatic,43534.0,Petrol,,23.3,6.0,49.0,2.0,0.0,0.6931471805599453,19990.0,35563.63,-15573.62890625,15573.62890625
12744,BMW,4 Series,2020.0,Semi-Auto,10.0,,145.0,44.8,2.0,64.0,4.0,0.0,6.198478716492308,48155.0,32605.105,15549.89453125,15549.89453125
12266,BMW,M5,2019.0,Semi-Auto,4200.0,Petrol,150.0,26.9,4.4,91.0,1.0,0.0,2.772588722239781,62898.0,78388.29,-15490.2890625,15490.2890625
42086,Mercedes-Benz,C-Class,2018.0,Automatic,1977.0,Petrol,,,4.0,66.0,4.0,0.0,4.700480365792417,46900.0,62266.867,-15366.8671875,15366.8671875
37895,Mercedes-Benz,GLE-Class,2019.0,Semi-Auto,11545.0,Petrol,145.0,23.9,5.5,,2.0,0.0,2.3978952727983707,62495.0,77774.03,-15279.03125,15279.03125
45152,Mercedes-Benz,SL-Class,2019.0,Automatic,821.0,Petrol,145.0,36.2,3.0,51.0,2.0,0.0,3.258096538021482,35899.0,51176.23,-15277.23046875,15277.23046875
41285,Mercedes-Benz,,2020.0,Semi-Auto,1964.0,Petrol,145.0,27.4,3.0,44.0,2.0,0.0,0.0,48790.0,64063.277,-15273.27734375,15273.27734375
9129,BMW,,2024.0,Semi-Auto,11454.0,Diesel,160.0,51.4,3.0,,1.0,0.0,0.0,20390.0,35648.9,-15258.8984375,15258.8984375
44794,Mercedes-Benz,C-Class,2014.0,Semi-Auto,37000.0,Petrol,570.0,23.5,6.2,92.0,2.0,0.0,2.833213344056216,25885.0,41131.727,-15246.7265625,15246.7265625
35816,Mercedes-Benz,C-Class,2019.0,Automatic,962.0,Petrol,,,4.0,61.0,3.0,0.0,4.700480365792417,49280.0,64440.25,-15160.25,15160.25
65635,Volkswagen,Caravelle,2019.0,Semi-Auto,17600.0,Diesel,145.0,33.6,2.0,39.0,2.0,0.0,4.204692619390966,55990.0,40943.008,15046.9921875,15046.9921875
75842,Volkswagen,Caravelle,2019.0,Semi-Auto,3252.0,Diesel,145.0,33.6,,73.0,2.0,0.0,0.0,45490.0,60489.207,-14999.20703125,14999.20703125
787,Audi,RS6,2017.0,Automatic,19980.0,Petrol,145.0,29.4,4.0,43.0,2.0,0.0,3.4657359027997265,51950.0,66929.445,-14979.4453125,14979.4453125
38139,Mercedes-Benz,V-Class,2020.0,Automatic,303.0,Diesel,150.0,39.8,2.1,60.0,2.0,0.0,4.418840607796598,24791.0,39756.934,-14965.93359375,14965.93359375
40570,Mercedes-Benz,C-Class,2017.0,Semi-Auto,11018.0,Petrol,145.0,32.8,,73.0,4.0,0.0,0.0,45480.0,30539.586,14940.4140625,14940.4140625
3837,Audi,Q7,2019.0,Automatic,7936.0,Diesel,145.0,33.6,,55.0,3.0,0.0,0.0,41719.0,56610.414,-14891.4140625,14891.4140625
9969,BMW,M2,2019.0,Semi-Auto,1287.0,Petrol,145.0,,3.0,96.0,1.0,0.0,2.3978952727983707,45980.0,31099.295,14880.705078125,14880.705078125
45089,Mercedes-Benz,E-Class,2020.0,Automatic,6000.0,Diesel,145.0,70.6,2.0,72.0,2.0,0.0,6.665683717782408,44995.0,30127.094,14867.90625,14867.90625
1307,Audi,RS4,2019.0,Automatic,4100.0,Petrol,145.0,29.1,2.9,68.0,1.0,0.0,2.833213344056216,56795.0,71658.69,-14863.6875,14863.6875
4517,Audi,RS6,2016.0,Semi-Auto,22500.0,Petrol,325.0,29.4,4.0,91.0,2.0,0.0,3.4657359027997265,49950.0,64790.637,-14840.63671875,14840.63671875
41871,Mercedes-Benz,A-Class,2016.0,Semi-Auto,10104.0,Petrol,325.0,30.1,4.0,68.0,1.0,0.0,2.995732273553991,69995.0,55204.375,14790.625,14790.625
11750,BMW,6 Series,2019.0,Automatic,9000.0,Diesel,145.0,42.2,2.0,45.0,2.0,0.0,2.3978952727983707,52500.0,37800.53,14699.46875,14699.46875
43057,Mercedes-Benz,GLS-Class,2020.0,Semi-Auto,3999.0,Diesel,145.0,30.4,3.0,99.0,3.0,0.0,3.970291913552122,76980.0,62310.766,14669.234375,14669.234375
59789,Opel,Astra,2023.0,Automatic,49000.0,Petrol,260.0,36.2,1.8,81.0,0.0,0.0,2.4849066497880004,2899.0,17564.502,-14665.501953125,14665.501953125
42764,Mercedes-Benz,A-Class,2017.0,Semi-Auto,24315.0,Petrol,150.0,52.3,3.723712168624484,98.0,3.0,0.0,2.0794415416798357,17981.0,32612.85,-14631.849609375,14631.849609375
14390,BMW,8 Series,2019.0,Semi-Auto,8200.0,Petrol,145.0,26.7,4.4,99.0,1.0,0.0,1.791759469228055,72990.0,87619.37,-14629.3671875,14629.3671875
8906,BMW,X5,2017.0,Automatic,10.0,Diesel,145.0,42.8,3.0,43.0,2.0,0.0,5.594711379601839,57990.0,43367.156,14622.84375,14622.84375
39226,Mercedes-Benz,C-Class,2019.0,Semi-Auto,10004.0,Petrol,,,4.0,90.0,2.0,0.0,4.700480365792417,41750.0,56354.062,-14604.0625,14604.0625
35948,Mercedes-Benz,X-Class,2019.0,Automatic,500.0,Diesel,260.0,35.8,3.723712168624484,75.0,3.0,,0.6931471805599453,22495.0,37084.977,-14589.9765625,14589.9765625
35091,Mercedes-Benz,GLE-Class,2017.0,,86705.85488462522,Petrol,305.0,32.8,3.0,98.0,3.0,0.0,5.135798437050262,36999.0,22414.234,14584.765625,14584.765625
36643,Mercedes-Benz,E-Class,2019.0,Semi-Auto,,Diesel,326.028233171514,61.4,2.0,62.0,1.0,0.0,6.665683717782408,24489.0,39072.89,-14583.890625,14583.890625
12122,BMW,X6,2016.0,Semi-Auto,25684.0,Petrol,570.0,25.4,4.4,48.0,0.0,0.0,1.0986122886681096,44160.0,58720.223,-14560.22265625,14560.22265625
2424,Audi,R8,2019.0,Automatic,100.0,Petrol,145.0,24.1,5.2,62.0,2.0,0.0,2.833213344056216,125000.0,139545.64,-14545.640625,14545.640625
30652,Ford,Focus,2009.0,Manual,44482.0,Petrol,330.0,30.1,2.5,97.0,0.0,0.0,1.3862943611198906,21500.0,6965.202,14534.7978515625,14534.7978515625
39925,Mercedes-Benz,SL-Class,2018.0,Semi-Auto,8804.0,Petrol,,31.4,4.7,96.0,3.0,0.0,2.5649493574615367,49999.0,64449.715,-14450.71484375,14450.71484375
14271,BMW,X7,,Semi-Auto,5349.0,Diesel,145.0,33.6,3.0,37.0,0.0,0.0,3.6888794541139363,72798.0,58392.805,14405.1953125,14405.1953125
24554,Ford,Mustang,2017.0,Automatic,7546.0,Petrol,145.0,23.5,5.0,75.0,3.0,0.0,3.4657359027997265,48999.0,34607.965,14391.03515625,14391.03515625
6793,Audi,Q8,2019.0,Automatic,3011.0,Diesel,145.0,32.8,3.0,89.0,4.0,0.0,3.784189633918261,77888.0,63532.3,14355.69921875,14355.69921875
12507,BMW,8 Series,2020.0,,,Diesel,145.0,26.7,3.0,72.0,4.0,0.0,3.2188758248682006,79991.0,65650.35,14340.6484375,14340.6484375
46064,Mercedes-Benz,GLE-Class,2017.0,Semi-Auto,6000.0,Petrol,145.0,23.9,5.5,92.0,3.0,0.0,2.3978952727983707,53989.0,68327.875,-14338.875,14338.875
44907,Mercedes-Benz,C-Class,2020.0,Semi-Auto,3999.0,Petrol,145.0,28.3,3.0,54.0,3.0,0.0,5.4116460518550396,38980.0,53274.11,-14294.109375,14294.109375
16805,Ford,Mustang,2017.0,Semi-Auto,8470.0,Petrol,570.0,23.5,5.0,56.0,1.0,0.0,3.4657359027997265,28000.0,42291.65,-14291.6484375,14291.6484375
39668,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,1998.0,Petrol,145.0,21.6,4.0,82.0,0.0,0.0,3.1780538303479458,74980.0,89262.61,-14282.609375,14282.609375
30156,Ford,Kuga,2017.0,Manual,13988.0,Diesel,,64.2,1.5,82.0,2.0,,6.29156913955832,29495.0,15243.808,14251.1923828125,14251.1923828125
43082,Mercedes-Benz,C-Class,2019.0,Semi-Auto,2547.0,Petrol,,,3.723712168624484,99.0,0.0,0.0,3.367295829986474,25699.0,39902.266,-14203.265625,14203.265625
38295,Mercedes-Benz,GLC-Class,2019.0,Automatic,7163.0,Diesel,326.028233171514,44.8,2.0,31.0,1.0,0.0,5.342334251964811,33190.0,47379.562,-14189.5625,14189.5625
4210,Audi,Q8,2019.0,Semi-Auto,6000.0,Diesel,145.0,32.8,3.0,43.0,1.0,0.0,3.784189633918261,76990.0,62804.516,14185.484375,14185.484375
42450,Mercedes-Benz,GLC-Class,,Semi-Auto,,Diesel,145.0,40.9,2.0,78.0,2.0,0.0,5.342334251964811,41900.0,27793.795,14106.205078125,14106.205078125
43212,Mercedes-Benz,G-Class,2013.0,Automatic,52438.0,Diesel,580.0,25.2,3.0,84.0,4.0,0.0,1.3862943611198906,45000.0,59104.184,-14104.18359375,14104.18359375
35997,Mercedes-Benz,C-Class,2019.0,Semi-Auto,7749.0,Petrol,,,,90.0,4.0,0.0,0.0,40749.0,26669.715,14079.28515625,14079.28515625
39977,Mercedes-Benz,C-Class,2018.0,Automatic,4127.0,Petrol,,34.0,3.723712168624484,3.2074178424107345,1.0,0.0,3.367295829986474,38495.0,52569.04,-14074.0390625,14074.0390625
13249,BMW,X5,2017.0,Automatic,9038.0,Petrol,150.0,29.1,4.4,61.0,2.0,0.0,2.4849066497880004,38000.0,52055.28,-14055.28125,14055.28125
3605,Audi,Q7,2018.0,Semi-Auto,19227.0,,,37.2,4.0,97.0,3.0,0.0,4.02535169073515,61900.0,75913.71,-14013.7109375,14013.7109375
9562,BMW,3 Series,2020.0,Semi-Auto,160.0,,145.0,49.6,2.0,59.0,4.0,0.0,7.158513997329321,44320.0,30354.328,13965.671875,13965.671875
40894,Mercedes-Benz,CL-Class,2014.0,Semi-Auto,55206.0,Petrol,555.0,,4.7,91.0,,0.0,0.6931471805599453,19980.0,33939.152,-13959.15234375,13959.15234375
51760,Toyota,Proace Verso,2020.0,Automatic,1255.0,Diesel,145.0,38.7,2.0,39.0,0.0,0.0,2.3978952727983707,47990.0,34092.855,13897.14453125,13897.14453125
4383,Audi,,2014.0,Automatic,61892.0,Petrol,555.0,26.4,4.2,99.0,1.0,0.0,0.0,23491.0,37341.07,-13850.0703125,13850.0703125
45141,Mercedes-Benz,SL-Class,2019.0,,1201.0,Petrol,145.0,,3.0,57.0,2.0,0.0,3.258096538021482,57995.0,44171.094,13823.90625,13823.90625
14238,BMW,5 Series,2019.0,Semi-Auto,4000.0,,145.0,50.4,2.0,81.0,,0.0,6.317164686747284,42650.0,28915.625,13734.375,13734.375
7649,BMW,X5,2019.0,Automatic,11311.0,Diesel,150.0,33.6,3.0,38.0,3.0,0.0,5.594711379601839,61550.0,47827.926,13722.07421875,13722.07421875
8534,BMW,5 Series,,Semi-Auto,5877.0,Diesel,145.0,60.1,2.0,85.0,0.0,0.0,6.317164686747284,39999.0,26329.97,13669.029296875,13669.029296875
10066,BMW,8 Series,2019.0,Semi-Auto,3185.0,Petrol,145.0,24.4,4.4,86.0,3.0,0.0,1.791759469228055,84898.0,98566.61,-13668.609375,13668.609375
6348,Audi,A5,2020.0,Semi-Auto,2000.0,Diesel,150.0,40.9,3.0,33.0,0.0,0.0,3.970291913552122,59995.0,46402.87,13592.12890625,13592.12890625
38676,Mercedes-Benz,GLE-Class,2017.0,Automatic,,,265.0,42.8,3.0,38.0,3.0,0.0,5.135798437050262,27000.0,40591.926,-13591.92578125,13591.92578125
46477,Mercedes-Benz,C-Class,2016.0,Semi-Auto,15554.0,Petrol,,,,74.0,4.0,0.0,0.0,34380.0,20805.383,13574.6171875,13574.6171875
41519,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,5036.0,,145.0,26.4,4.0,49.0,2.0,0.0,3.1780538303479458,59980.0,73537.23,-13557.2265625,13557.2265625
37738,Mercedes-Benz,C-Class,2019.0,Automatic,19999.0,Petrol,145.0,28.5,4.0,76.0,0.0,0.0,4.700480365792417,44990.0,58546.598,-13556.59765625,13556.59765625
36102,Mercedes-Benz,GLS-Class,2019.0,Automatic,86705.85488462522,Diesel,145.0,30.4,3.0,80.0,1.0,0.0,3.970291913552122,69990.0,56485.082,13504.91796875,13504.91796875
46569,Mercedes-Benz,A-Class,2019.0,Automatic,3136.0,Diesel,326.028233171514,56.5,2.0,45.0,4.0,0.0,5.384495062789089,25799.0,39273.96,-13474.9609375,13474.9609375
44117,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,1000.0,Petrol,145.0,21.6,4.0,76.0,1.0,0.0,3.1780538303479458,74319.0,87790.0,-13471.0,13471.0
46617,Mercedes-Benz,GLE-Class,,Semi-Auto,43434.0,Diesel,260.0,42.8,3.0,41.0,3.0,0.0,5.135798437050262,22986.0,36454.203,-13468.203125,13468.203125
67182,Volkswagen,California,2020.0,Semi-Auto,1000.0,Diesel,260.0,32.1,2.0,33.0,0.0,,2.4849066497880004,61995.0,75432.34,-13437.34375,13437.34375
3215,Audi,Q7,2019.0,Automatic,5000.0,Diesel,145.0,33.2,3.0,39.0,2.0,0.0,5.3230099791384085,66000.0,52564.527,13435.47265625,13435.47265625
28245,Ford,Focus,2018.0,Manual,13847.0,Petrol,145.0,58.9,1.0,51.0,4.0,0.0,8.074960359115858,25998.0,12590.471,13407.529296875,13407.529296875
36026,Mercedes-Benz,C-Class,2016.0,Automatic,18900.0,Petrol,,,,68.0,0.0,0.0,0.0,35991.0,22599.262,13391.73828125,13391.73828125
40446,Mercedes-Benz,E-Class,2017.0,,49000.0,Petrol,300.0,32.8,3.0,35.0,0.0,0.0,5.62040086571715,31995.0,18615.602,13379.3984375,13379.3984375
39238,Mercedes-Benz,C-Class,2019.0,Automatic,,Petrol,145.0,44.1,1.5,49.0,0.0,0.0,6.620073206530356,36999.0,23625.465,13373.53515625,13373.53515625
35776,Mercedes-Benz,C-Class,2018.0,Semi-Auto,,Petrol,,,4.0,67.0,3.0,0.0,4.700480365792417,42525.0,55879.63,-13354.62890625,13354.62890625
27138,Ford,Mustang,2017.0,Semi-Auto,26452.0,Petrol,580.0,23.5,5.0,97.0,2.0,0.0,3.4657359027997265,27890.0,41236.363,-13346.36328125,13346.36328125
1851,Audi,Q2,2020.0,Semi-Auto,1000.0,Diesel,145.0,46.3,3.7392354812099646,36.0,1.0,0.0,1.9459101490553132,26000.0,39328.61,-13328.609375,13328.609375
4936,Audi,Q7,2018.0,Automatic,13213.0,Diesel,145.0,37.2,4.0,73.0,4.0,0.0,4.02535169073515,72990.0,59696.676,13293.32421875,13293.32421875
8783,BMW,5 Series,2019.0,Semi-Auto,6187.0,Petrol,145.0,,3.822757846971372,58.0,0.0,0.0,1.0986122886681096,44190.0,30900.945,13289.0546875,13289.0546875
8940,BMW,,2019.0,Semi-Auto,11128.0,Petrol,150.0,39.8,3.0,53.0,,0.0,0.0,23500.0,36787.703,-13287.703125,13287.703125
11946,BMW,,2016.0,Semi-Auto,24790.0,Petrol,265.0,37.2,3.0,60.0,4.0,0.0,0.0,19500.0,32782.613,-13282.61328125,13282.61328125
46040,Mercedes-Benz,GLS-Class,2017.0,Automatic,45239.0,Petrol,150.0,23.0,5.5,89.0,4.0,0.0,1.0986122886681096,53000.0,66280.27,-13280.2734375,13280.2734375
39152,Mercedes-Benz,GLE-Class,2019.0,,8112.0,Diesel,145.0,36.7,,42.0,2.0,0.0,0.0,48444.0,35212.84,13231.16015625,13231.16015625
2183,Audi,,2019.0,Automatic,5000.0,Petrol,327.9157783460352,40.4,2.0,78.0,1.0,0.0,0.0,27995.0,41223.543,-13228.54296875,13228.54296875
74444,Volkswagen,Caravelle,2011.0,Semi-Auto,6565.0,Diesel,,33.6,2.0,65.0,2.0,0.0,4.204692619390966,39995.0,53199.88,-13204.87890625,13204.87890625
4115,Audi,SQ7,2017.0,Automatic,40000.0,Diesel,300.0,39.2,4.0,49.0,3.0,0.0,1.6094379124341003,43950.0,57133.92,-13183.921875,13183.921875
68546,Volkswagen,Touareg,2019.0,Semi-Auto,,Petrol,145.0,25.5,3.0,56.0,0.0,0.0,5.476463551931511,59995.0,46823.008,13171.9921875,13171.9921875
45838,Mercedes-Benz,E-Class,2020.0,Semi-Auto,2103.0,Diesel,145.0,38.2,3.0,72.0,4.0,0.0,5.62040086571715,39995.0,53142.07,-13147.0703125,13147.0703125
74890,Volkswagen,Golf,2016.0,Manual,1400.0,Petrol,200.0,40.9,2.0,78.0,1.0,0.0,7.155396301896734,37995.0,24851.3,13143.69921875,13143.69921875
45937,Mercedes-Benz,SL-Class,,Automatic,28000.0,Petrol,325.0,31.0,4.7,65.0,1.0,0.0,2.5649493574615367,29950.0,43049.2,-13099.19921875,13099.19921875
40487,Mercedes-Benz,S-Class,2019.0,Automatic,1314.0,Petrol,145.0,34.0,4.0,83.0,2.0,0.0,2.639057329615259,86699.0,99748.375,-13049.375,13049.375
40404,Mercedes-Benz,S-Class,2018.0,Automatic,11876.0,Petrol,145.0,38.2,3.0,46.0,4.0,0.0,4.543294782270004,47480.0,60507.785,-13027.78515625,13027.78515625
11568,BMW,5 Series,2020.0,Semi-Auto,450.0,Diesel,145.0,60.1,3.0,48.0,4.0,0.0,5.017279836814924,54845.0,41896.543,12948.45703125,12948.45703125
44539,Mercedes-Benz,C-Class,2019.0,Automatic,649.0,Petrol,,,3.723712168624484,,6.0,0.0,3.367295829986474,27999.0,40946.64,-12947.640625,12947.640625
3304,Audi,Q5,2019.0,Automatic,5886.0,Petrol,135.0,,,35.0,3.0,0.0,0.0,44790.0,31848.844,12941.15625,12941.15625
14191,BMW,3 Series,,Automatic,10984.0,,145.0,49.6,2.0,62.0,0.0,0.0,7.158513997329321,32550.0,19615.62,12934.380859375,12934.380859375
10805,BMW,X3,2020.0,Semi-Auto,1501.0,Petrol,145.0,34.5,3.0,31.0,1.0,0.0,4.406719247264253,42995.0,55926.758,-12931.7578125,12931.7578125
4014,Audi,Q7,2019.0,Automatic,10.0,Diesel,145.0,33.6,3.0,67.0,4.0,0.0,5.3230099791384085,41495.0,54379.914,-12884.9140625,12884.9140625
28374,Ford,Focus,2011.0,Manual,10836.0,Diesel,145.0,50.4,2.0,67.0,4.0,0.0,7.00033446027523,24900.0,12029.08,12870.919921875,12870.919921875
38535,Mercedes-Benz,C-Class,2020.0,,250.0,Petrol,,,2.0,81.0,0.0,0.0,7.529943370601589,44995.0,32142.574,12852.42578125,12852.42578125
8074,BMW,,2010.0,Manual,6786.0,Petrol,145.0,51.4,1.5,48.0,4.0,0.0,0.0,24775.0,11940.482,12834.517578125,12834.517578125
46446,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,66.0,Petrol,145.0,34.0,3.0,35.0,3.0,0.0,3.8501476017100584,39496.0,52330.19,-12834.19140625,12834.19140625
42180,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1499.0,Petrol,145.0,32.8,2.0,65.0,2.0,0.0,5.384495062789089,48790.0,35986.492,12803.5078125,12803.5078125
6403,Audi,A8,,Semi-Auto,39000.0,Diesel,300.0,38.7,4.2,39.0,1.0,0.0,1.0986122886681096,23995.0,36742.438,-12747.4375,12747.4375
2019,Audi,Q8,2019.0,Automatic,5680.0,Diesel,145.0,33.6,3.0,66.0,4.0,0.0,3.784189633918261,49495.0,62242.406,-12747.40625,12747.40625
11231,BMW,2 Series,2019.0,Manual,3254.0,Diesel,145.0,54.3,1.5,70.0,1.0,0.0,5.855071922202427,34950.0,22203.959,12746.041015625,12746.041015625
2457,Audi,Q7,2017.0,Semi-Auto,15328.0,Diesel,300.0,39.2,4.0,65.0,3.0,0.0,4.02535169073515,53450.0,66189.875,-12739.875,12739.875
11720,BMW,X7,2020.0,Semi-Auto,1501.0,Diesel,145.0,33.6,3.0,91.0,3.0,0.0,3.6888794541139363,64995.0,77720.2,-12725.203125,12725.203125
39852,Mercedes-Benz,S-Class,2010.0,Automatic,38000.0,Petrol,570.0,19.5,6.2,76.0,4.0,0.0,0.6931471805599453,26990.0,39708.016,-12718.015625,12718.015625
13026,,,2014.0,Semi-Auto,38689.0,Petrol,235.0,37.7,3.0,96.0,3.0,0.0,0.0,15000.0,27706.273,-12706.2734375,12706.2734375
11552,BMW,M4,2019.0,Automatic,1326.0,Petrol,145.0,34.0,3.0,50.0,0.0,0.0,4.418840607796598,40000.0,52696.54,-12696.5390625,12696.5390625
40301,Mercedes-Benz,A-Class,2017.0,Automatic,439.0,Petrol,145.0,24.8,4.0,52.0,1.0,0.0,2.995732273553991,100124.0,87430.89,12693.109375,12693.109375
46560,Mercedes-Benz,CLS-Class,2019.0,Semi-Auto,5919.0,,145.0,48.7,2.9,61.0,3.0,0.0,3.8066624897703196,34980.0,47663.18,-12683.1796875,12683.1796875
55637,Toyota,Land Cruiser,2016.0,Semi-Auto,22583.0,Diesel,300.0,14.497146319970554,2.8,76.0,4.0,0.0,3.2188758248682006,33000.0,45654.266,-12654.265625,12654.265625
35612,Mercedes-Benz,C-Class,2013.0,Automatic,,Petrol,570.0,23.5,6.2,44.0,2.0,0.0,2.833213344056216,23990.0,36642.883,-12652.8828125,12652.8828125
12982,BMW,M4,2018.0,Semi-Auto,4000.0,Petrol,145.0,33.6,3.0,84.0,2.0,0.0,4.418840607796598,55991.0,43368.6,12622.3984375,12622.3984375
38643,Mercedes-Benz,SL-Class,2019.0,Automatic,420.0,Petrol,145.0,27.2,4.7,84.0,4.0,0.0,2.5649493574615367,70999.0,83614.36,-12615.359375,12615.359375
42670,Mercedes-Benz,S-Class,2019.0,Automatic,582.0,Hybrid,135.0,,3.0,57.0,4.0,0.0,4.543294782270004,56499.0,69106.29,-12607.2890625,12607.2890625
41610,Mercedes-Benz,C-Class,2019.0,Semi-Auto,2200.0,Petrol,145.0,29.4,3.0,41.0,2.0,0.0,5.4116460518550396,37790.0,50364.74,-12574.73828125,12574.73828125
67492,Volkswagen,,2019.0,Semi-Auto,3943.0,Petrol,303.1488914624556,42.2,1.5,46.0,1.0,0.0,0.0,18298.0,30871.637,-12573.63671875,12573.63671875
2528,Audi,Q2,2019.0,Semi-Auto,11113.0,Diesel,145.0,47.9,3.7392354812099646,32.0,3.0,0.0,1.9459101490553132,21294.0,33860.78,-12566.78125,12566.78125
4710,Audi,R8,2019.0,,6954.0,Petrol,145.0,21.6,5.2,35.0,2.0,0.0,2.833213344056216,109990.0,97451.44,12538.5625,12538.5625
36260,Mercedes-Benz,E-Class,2019.0,Automatic,8720.0,Diesel,145.0,70.6,2.0,44.0,2.0,0.0,6.665683717782408,39680.0,27149.281,12530.71875,12530.71875
11527,BMW,5 Series,2019.0,Semi-Auto,7998.0,Petrol,145.0,50.4,2.0,46.0,0.0,0.0,6.317164686747284,40985.0,28470.734,12514.265625,12514.265625
3507,Audi,RS6,2017.0,Semi-Auto,34926.0,Petrol,325.0,29.4,4.0,34.0,4.0,0.0,3.4657359027997265,57995.0,70497.805,-12502.8046875,12502.8046875
6899,Audi,A4,2019.0,Automatic,10119.0,Diesel,145.0,38.2,3.0,63.0,1.0,0.0,4.394449154672439,29290.0,41790.117,-12500.1171875,12500.1171875
44824,Mercedes-Benz,C-Class,2019.0,Automatic,5072.0,Petrol,,,4.0,,2.0,0.0,4.700480365792417,52000.0,64488.57,-12488.5703125,12488.5703125
36564,Mercedes-Benz,E-Class,2019.0,Automatic,86705.85488462522,Diesel,145.0,42.8,3.0,46.0,1.0,0.0,5.62040086571715,42599.0,30119.395,12479.60546875,12479.60546875
6109,Audi,RS6,2017.0,Semi-Auto,39300.0,Petrol,145.0,29.4,4.0,94.0,2.0,0.0,3.4657359027997265,54490.0,66942.15,-12452.1484375,12452.1484375
36868,Mercedes-Benz,,2019.0,Semi-Auto,9.0,Petrol,150.0,33.2,2.0,48.0,4.0,0.0,0.0,54980.0,42563.805,12416.1953125,12416.1953125
6382,Audi,A1,2019.0,Manual,2903.0,Petrol,150.0,51.4,3.7392354812099646,32.0,0.0,0.0,1.9459101490553132,18990.0,31382.521,-12392.521484375,12392.521484375
46679,Mercedes-Benz,E-Class,2019.0,Semi-Auto,90.0,Petrol,145.0,30.1,4.0,53.0,1.0,0.0,2.639057329615259,59999.0,72364.13,-12365.1328125,12365.1328125
40906,Mercedes-Benz,C-Class,2018.0,Automatic,639.0,Petrol,,,4.0,89.0,3.0,0.0,4.700480365792417,50799.0,63154.86,-12355.859375,12355.859375
